Run Date,Drop Location,Pickup Location,Primary Destinatiion,Secondary Destination,Vehicle Type,Event Type,Overnight,Tip Grade,Customer Type,Guide,Trip Issues,Payment Type
1/29/2015,Hazleton,Hazleton,Pennsylvania State Capitol,None,Shuttle Bus,Birthday,Yes,Medium,Referral,Yes,None,Credit
11/6/2015,Carbondale,Carbondale,Crystal Cave Park,None,Limo,Holiday,Yes,Large,Existing,Yes,Personal,Invoiced
1/12/2015,Hermitage,Hermitage,Eastern State Penitentiary,Hermitage,Shuttle Bus,Corporate,No,Large,New,Yes,Personal,Credit
3/19/2013,Clairton,Clairton,Knoebels Amusement Resort,None,Van - Mini,Athletic,Yes,Large,Existing,Yes,Accident,Other
7/12/2015,St Lukes Christian Community,St Lukes Christian Community,Private Residence,None,Church Bus,Private,Yes,None,New,No,None,Check
9/23/2015,Easton,Easton,Please Touch Museum,Easton,Van - Full Size,College,No,Large,Existing,Yes,Health Related,Cash
2/26/2014,Bradford,Bradford,City Hall,Bradford,Van - Mini,Corporate,No,Large,Referral,No,Accident,Other
11/15/2014,"West Chester East High School, West Chester (West Goshen Twp.)","West Chester East High School, West Chester (West Goshen Twp.)","West Chester East High School, West Chester (West Goshen Twp.)",McKeesport,School Bus,Athletic,No,Large,Existing,Yes,Maintenance,Cash
4/23/2014,Monessen,Monessen,Carnegie Museum of Natural History,Monessen,Van - Mini,Private,No,Small,Referral,No,Maintenance,Credit
2/16/2014,Hermitage,Hermitage,Betsy Ross House,None,Van - Mini,Corporate,Yes,None,Referral,Yes,None,Other
6/3/2013,Meadville,Meadville,Philadelphia Zoo,None,Van - Full Size,Wedding,Yes,Medium,Existing,Yes,Personal,Other
3/7/2014,Lancaster,Lancaster,Independence Hall,Lancaster,Limo,Travel/Airport,No,Large,New,No,None,Invoiced
3/25/2015,"Villa Maria Academy, Malvern","Villa Maria Academy, Malvern","Villa Maria Academy, Malvern",Bethlehem,School Bus,Private,No,Small,New,Yes,Personal,Invoiced
1/17/2014,Northampton,Northampton,Carnegie Museum of Natural History,None,Van - Mini,Private,Yes,Small,Existing,No,Health Related,Credit
12/11/2013,"Conestoga High School, Berwyn","Conestoga High School, Berwyn","Conestoga High School, Berwyn",Coatesville,School Bus,Travel/Airport,No,Medium,Referral,Yes,Personal,Other
4/29/2013,Assumption of the Virgin Mary Parish,Assumption of the Virgin Mary Parish,Private Residence,Beaver Falls,Church Bus,Corporate,No,Medium,New,Yes,None,Check
11/11/2014,"Phoenixville Area High School, Phoenixville","Phoenixville Area High School, Phoenixville","Phoenixville Area High School, Phoenixville",Johnstown,School Bus,Tour,No,Small,Existing,Yes,Health Related,Invoiced
2/16/2013,Allentown,Allentown,The Barnes Foundation,Allentown,Limo,Birthday,No,Large,Referral,No,Accident,Invoiced
10/27/2015,Chester,Chester,Eastern State Penitentiary,Chester,Limo,Tour,No,Large,New,Yes,Personal,Invoiced
7/23/2015,Lock Haven,Lock Haven,Dutch Wonderland,None,Mini Bus,Holiday,Yes,Large,New,No,Health Related,Cash
7/7/2014,Clairton,Clairton,Gettysburg National Military Park,None,Limo,Tour,Yes,Large,Existing,Yes,Health Related,Invoiced
5/8/2013,Monongahela,Monongahela,Betsy Ross House,Monongahela,Limo,Tour,No,Large,Existing,Yes,Accident,Invoiced
4/14/2013,"West Chester Christian School, West Chester","West Chester Christian School, West Chester","West Chester Christian School, West Chester",Northampton,School Bus,Birthday,No,Medium,Referral,Yes,Maintenance,Other
9/9/2015,Arnold,Arnold,Carnegie Museum of Natural History,None,Mini Bus,Corporate,Yes,Large,Existing,No,Personal,Credit
5/24/2014,Altoona,Altoona,Please Touch Museum,None,Van - Mini,Corporate,Yes,Small,Referral,No,Personal,Cash
3/25/2014,Greensburg,Greensburg,Independence Hall,None,Van - Mini,Funeral,Yes,Medium,Referral,No,None,Other
2/25/2013,Nanticoke,Nanticoke,The Barnes Foundation,Nanticoke,Town Car,College,No,Medium,Referral,No,Health Related,Credit
10/25/2014,Latrobe,Latrobe,Dorney Park,None,Town Car,Birthday,Yes,Small,Referral,No,None,Cash
1/15/2013,Latrobe,Latrobe,The Franklin Institute,None,Limo,Funeral,Yes,Large,New,No,Personal,Invoiced
3/10/2015,Corry,Corry,Crystal Cave Park,Corry,Wheelchair Bus,Holiday,No,Large,Referral,No,Health Related,Credit
7/28/2014,Latrobe,Latrobe,Dutch Wonderland,None,Limo,Tour,Yes,Large,Referral,Yes,Personal,Invoiced
3/12/2014,Corry,Corry,Crystal Cave Park,Corry,Limo,Travel/Airport,No,Large,New,Yes,Maintenance,Invoiced
3/3/2014,Bradford,Bradford,Waldameer & Water World,Bradford,Limo Bus,Private,No,Small,Existing,No,Health Related,Other
6/5/2013,"West Chester Rustin High School, West Chester (Westtown Twp.)","West Chester Rustin High School, West Chester (Westtown Twp.)","West Chester Rustin High School, West Chester (Westtown Twp.)",Hermitage,School Bus,Travel/Airport,No,None,Existing,Yes,Personal,Other
11/10/2015,Lower Burrell,Lower Burrell,The Barnes Foundation,Lower Burrell,Van - Full Size,Travel/Airport,No,None,Referral,Yes,Health Related,Other
6/19/2015,Monessen,Monessen,Philadelphia Zoo,Monessen,Van - Full Size,Tour,No,Large,Referral,Yes,None,Invoiced
9/9/2014,Lancaster,Lancaster,Dutch Wonderland,None,Limo,Travel/Airport,Yes,Large,Existing,Yes,None,Invoiced
1/21/2013,Grace Spanish SDA Church,Grace Spanish SDA Church,Private Residence,None,Church Bus,College,Yes,Medium,Referral,Yes,None,Check
9/15/2013,Northampton,Northampton,Brandywine River Museum,Northampton,Mini Bus,Travel/Airport,No,Small,Referral,No,None,Cash
6/26/2015,Altoona,Altoona,Kennywood Park,None,Town Car,Corporate,Yes,Medium,New,Yes,Health Related,Invoiced
11/24/2015,Johnstown,Johnstown,King of Prussia Shopping Mall,None,Limo,Athletic,Yes,Large,Existing,Yes,Accident,Invoiced
4/3/2013,Allentown,Allentown,Waldameer & Water World,None,Van - Full Size,Tour,Yes,None,New,Yes,Maintenance,Invoiced
8/24/2013,Johnstown,Johnstown,HersThe Liberty Bell Centerheypark,None,Van - Full Size,Corporate,Yes,None,Existing,No,Personal,Credit
11/23/2014,Bradford,Bradford,Knoebels Amusement Resort,Bradford,Van - Mini,Tour,No,Large,New,Yes,Health Related,Other
4/16/2013,Bethlehem,Bethlehem,Kennywood Park,Bethlehem,Mini Bus,Birthday,No,Small,Existing,Yes,Health Related,Personal Credit Card
2/13/2015,Duquesne,Duquesne,King of Prussia Shopping Mall,None,Van - Full Size,Private,Yes,Medium,Referral,Yes,Maintenance,Personal Credit Card
3/15/2015,Lebanon,Lebanon,Dorney Park,None,Van - Mini,Tour,Yes,None,Referral,Yes,Health Related,Other
6/13/2015,Hermitage,Hermitage,Crystal Cave Park,None,Shuttle Bus,Athletic,Yes,None,Existing,Yes,Health Related,Cash
2/23/2014,Harrisburg,Harrisburg,Sesame Place,None,Mini Bus,Private,Yes,None,New,No,Health Related,Other
6/17/2013,Latrobe,Latrobe,Pennsylvania State Capitol,Latrobe,Limo Bus,Athletic,No,None,Existing,No,Accident,Invoiced
4/15/2015,Bradford,Bradford,The Barnes Foundation,None,Limo,Private,Yes,Large,Existing,Yes,Accident,Invoiced
9/27/2014,Chester,Chester,HersThe Liberty Bell Centerheypark,None,Wheelchair Bus,Corporate,Yes,Large,Existing,Yes,Health Related,Cash
2/11/2013,Duquesne,Duquesne,Dutch Wonderland,Duquesne,Van - Full Size,Funeral,No,Small,New,Yes,Health Related,Other
7/13/2014,Bradford,Bradford,The National Civil War Museum,None,Town Car,Corporate,Yes,Small,New,Yes,Maintenance,Invoiced
4/30/2013,Lock Haven,Lock Haven,Betsy Ross House,Lock Haven,Town Car,College,No,Medium,Existing,No,Personal,Invoiced
2/19/2013,Aliquippa,Aliquippa,Eastern State Penitentiary,Aliquippa,Wheelchair Bus,Athletic,No,Small,Existing,No,Maintenance,Invoiced
6/23/2013,Johnstown,Johnstown,Philadelphia Zoo,None,Town Car,Travel/Airport,Yes,Small,Existing,No,Personal,Cash
10/32/2015,Hermitage,Hermitage,Lost River Caverns,None,Town Car,Private,Yes,Large,Existing,Yes,Health Related,Personal Credit Card
2/29/2013,McKeesport,McKeesport,Pennsylvania State Capitol,McKeesport,Limo Bus,Wedding,No,Medium,New,Yes,Personal,Cash
11/15/2014,Erie,Erie,Fairmount Park,None,Van - Full Size,Tour,Yes,None,Existing,Yes,Maintenance,Invoiced
4/26/2015,House Of Prayer,House Of Prayer,Private Residence,Hermitage,Church Bus,Funeral,No,Small,Existing,Yes,None,Check
7/14/2013,Carbondale,Carbondale,Crystal Cave Park,Carbondale,Shuttle Bus,Wedding,No,Medium,New,Yes,Accident,Cash
1/21/2015,Lower Burrell,Lower Burrell,The National Civil War Museum,Lower Burrell,Wheelchair Bus,Corporate,No,Large,New,No,Maintenance,Personal Credit Card
11/27/2014,Farrell,Farrell,Knoebels Amusement Resort,None,Wheelchair Bus,Athletic,Yes,Medium,New,Yes,Health Related,Cash
2/19/2013,Downingtown High School,Downingtown High School,Downingtown High School,None,School Bus,Wedding,Yes,Small,Referral,No,Health Related,Other
3/12/2015,Clairton,Clairton,Pennsylvania State Capitol,Clairton,Town Car,Travel/Airport,No,Small,New,Yes,Maintenance,Credit
8/14/2014,Franklin,Franklin,Sesame Place,Franklin,Shuttle Bus,Holiday,No,None,New,No,None,Invoiced
11/14/2013,Aliquippa,Aliquippa,Independence Hall,Aliquippa,Town Car,Private,No,Large,New,Yes,None,Personal Credit Card
6/18/2013,Altoona,Altoona,Dorney Park,Altoona,Town Car,Tour,No,None,Existing,Yes,Maintenance,Other
8/30/2014,Erie,Erie,Crystal Cave Park,Erie,Town Car,College,No,None,Existing,No,Health Related,Cash
2/29/2014,Monongahela,Monongahela,The National Civil War Museum,None,Town Car,Travel/Airport,Yes,Small,Existing,Yes,Personal,Invoiced
12/24/2013,St Mark Christian Comm Church,St Mark Christian Comm Church,Private Residence,Franklin,Church Bus,Athletic,No,Large,Referral,No,None,Check
11/8/2015,Northampton,Northampton,Philadelphia Museum of Art,Northampton,Town Car,Travel/Airport,No,Small,Referral,Yes,None,Personal Credit Card
6/19/2015,Farrell,Farrell,Carnegie Museum of Natural History,None,Limo,Corporate,Yes,Large,New,Yes,Maintenance,Invoiced
8/32/2015,Nanticoke,Nanticoke,Carnegie Museum of Natural History,None,Limo Bus,Birthday,Yes,Medium,New,No,Health Related,Cash
8/1/2014,Duquesne,Duquesne,Dorney Park,Duquesne,Shuttle Bus,Wedding,No,Small,Referral,No,None,Other
11/28/2014,Jeannette,Jeannette,The Franklin Institute,None,Limo,Private,Yes,Large,Existing,Yes,Personal,Invoiced
4/24/2014,Farrell,Farrell,Crystal Cave Park,Farrell,Van - Full Size,Tour,No,Large,Referral,Yes,None,Personal Credit Card
10/20/2015,Harrisburg,Harrisburg,Betsy Ross House,Harrisburg,Van - Mini,Tour,No,Small,Referral,Yes,None,Personal Credit Card
7/26/2014,Altoona,Altoona,The Barnes Foundation,Altoona,Limo,College,No,Large,New,Yes,Personal,Invoiced
9/17/2013,Butler,Butler,Sesame Place,Butler,Town Car,College,No,Large,Existing,No,Health Related,Invoiced
4/10/2013,Lancaster,Lancaster,Betsy Ross House,Lancaster,Limo,Birthday,No,Large,Existing,No,Personal,Invoiced
3/2/2015,Johnstown,Johnstown,The Barnes Foundation,Johnstown,Wheelchair Bus,Tour,No,None,Existing,Yes,Maintenance,Cash
5/25/2013,Monongahela,Monongahela,Philadelphia Museum of Art,Monongahela,Van - Full Size,Corporate,No,Small,Referral,Yes,Accident,Other
7/22/2014,Lower Burrell,Lower Burrell,Waldameer & Water World,Lower Burrell,Town Car,College,No,Medium,Referral,Yes,Health Related,Personal Credit Card
11/5/2013,Altoona,Altoona,Please Touch Museum,Altoona,Van - Mini,Travel/Airport,No,None,New,No,Personal,Cash
9/24/2015,Northampton,Northampton,Gettysburg National Military Park,None,Limo Bus,College,Yes,Large,Referral,No,Accident,Personal Credit Card
5/7/2014,Bradford,Bradford,Philadelphia Museum of Art,Bradford,Wheelchair Bus,Holiday,No,Medium,New,Yes,Accident,Cash
4/22/2013,Bethlehem,Bethlehem,Brandywine River Museum,Bethlehem,Van - Full Size,Travel/Airport,No,Medium,New,No,Personal,Credit
1/20/2015,Saint Hedwigs Church,Saint Hedwigs Church,Private Residence,None,Church Bus,Funeral,Yes,Small,New,Yes,None,Check
10/1/2013,Jeannette,Jeannette,The Barnes Foundation,Jeannette,Town Car,Private,No,Medium,Referral,Yes,Accident,Invoiced
6/19/2013,Latrobe,Latrobe,HersThe Liberty Bell Centerheypark,Latrobe,Limo Bus,Funeral,No,Small,Referral,No,Maintenance,Other
2/5/2014,"Coatesville Area High School, Coatesville","Coatesville Area High School, Coatesville","Coatesville Area High School, Coatesville",Beaver Falls,School Bus,Wedding,No,Small,Existing,No,None,Other
2/18/2014,Lock Haven,Lock Haven,HersThe Liberty Bell Centerheypark,Lock Haven,Limo Bus,Corporate,No,None,New,No,Personal,Invoiced
9/1/2014,Monongahela,Monongahela,Philadelphia Zoo,None,Limo Bus,Athletic,Yes,Small,Existing,Yes,Personal,Other
3/21/2014,Coatesville,Coatesville,Brandywine River Museum,None,Limo Bus,Private,Yes,None,Existing,Yes,None,Invoiced
10/26/2014,Allentown,Allentown,The Franklin Institute,None,Van - Full Size,Athletic,Yes,Small,New,Yes,Personal,Cash
7/32/2015,Chester,Chester,The Franklin Institute,Chester,Town Car,Corporate,No,None,New,No,Accident,Cash
9/13/2013,"Westtown School, Westtown Township","Westtown School, Westtown Township","Westtown School, Westtown Township",Monongahela,School Bus,Private,No,Small,Existing,Yes,Maintenance,Personal Credit Card
9/12/2014,"Kimberton Waldorf School, East Pikeland Township","Kimberton Waldorf School, East Pikeland Township","Kimberton Waldorf School, East Pikeland Township",Carbondale,School Bus,Travel/Airport,No,Large,Referral,Yes,Maintenance,Cash
2/17/2015,Monessen,Monessen,Pennsylvania State Capitol,None,Shuttle Bus,Travel/Airport,Yes,Large,Referral,Yes,Maintenance,Cash
10/14/2014,Carbondale,Carbondale,Gettysburg National Military Park,None,Wheelchair Bus,Holiday,Yes,None,Existing,No,Health Related,Cash
4/5/2013,Duquesne,Duquesne,Philadelphia Zoo,None,Limo Bus,College,Yes,Medium,Referral,Yes,Health Related,Personal Credit Card
6/21/2015,Bread Of Life Outreach Ministries,Bread Of Life Outreach Ministries,Private Residence,None,Church Bus,Corporate,Yes,None,Referral,Yes,None,Check
4/28/2013,Butler,Butler,Dutch Wonderland,Butler,Van - Mini,Private,No,None,Existing,No,None,Other
7/31/2013,Meadville,Meadville,Brandywine River Museum,None,Limo,Birthday,Yes,Large,Referral,No,Maintenance,Invoiced
6/28/2013,Monongahela,Monongahela,Please Touch Museum,Monongahela,Van - Full Size,Private,No,None,New,Yes,None,Other
9/16/2014,Northampton,Northampton,The Franklin Institute,None,Mini Bus,Holiday,Yes,Small,New,Yes,Personal,Cash
1/23/2014,Corry,Corry,Betsy Ross House,Corry,Shuttle Bus,Corporate,No,Medium,New,No,Accident,Personal Credit Card
6/24/2013,Monessen,Monessen,Eastern State Penitentiary,None,Wheelchair Bus,Holiday,Yes,Medium,Referral,No,Health Related,Other
10/6/2015,Lancaster,Lancaster,King of Prussia Shopping Mall,Lancaster,Limo,Tour,No,Large,Existing,Yes,Maintenance,Invoiced
10/10/2015,Northampton,Northampton,Dorney Park,Northampton,Mini Bus,Travel/Airport,No,Large,Existing,No,Maintenance,Invoiced
6/4/2013,Bethlehem,Bethlehem,Knoebels Amusement Resort,None,Van - Full Size,Funeral,Yes,Large,New,Yes,Accident,Cash
3/32/2013,Little Refuge Apostolic Church,Little Refuge Apostolic Church,Private Residence,Aliquippa,Church Bus,Private,No,Small,Referral,No,None,Check
9/30/2014,Beaver Falls,Beaver Falls,Knoebels Amusement Resort,Beaver Falls,Van - Full Size,Corporate,No,Large,Referral,Yes,Accident,Other
4/20/2015,"West Chester East High School, West Chester (West Goshen Twp.)","West Chester East High School, West Chester (West Goshen Twp.)","West Chester East High School, West Chester (West Goshen Twp.)",None,School Bus,Wedding,Yes,Large,Existing,Yes,None,Other
1/4/2013,Lancaster,Lancaster,Betsy Ross House,None,Limo Bus,Private,Yes,None,Existing,Yes,Maintenance,Personal Credit Card
3/32/2014,Chester,Chester,City Hall,None,Van - Full Size,Tour,Yes,Medium,Referral,Yes,Maintenance,Personal Credit Card
4/18/2014,Erie,Erie,HersThe Liberty Bell Centerheypark,Erie,Van - Full Size,Tour,No,None,Existing,Yes,Maintenance,Other
3/25/2013,Bradford,Bradford,Waldameer & Water World,Bradford,Van - Full Size,Tour,No,Small,Existing,Yes,Health Related,Cash
10/17/2014,Jeannette,Jeannette,Betsy Ross House,None,Shuttle Bus,Funeral,Yes,Large,Referral,No,None,Other
5/16/2014,Harrisburg,Harrisburg,Fairmount Park,None,Town Car,Travel/Airport,Yes,Large,Existing,Yes,Accident,Other
12/27/2013,Corry,Corry,Knoebels Amusement Resort,None,Limo,Tour,Yes,Large,New,Yes,None,Invoiced
1/15/2015,Meadville,Meadville,City Hall,None,Town Car,Birthday,Yes,Large,Referral,No,Health Related,Invoiced
10/12/2013,Hermitage,Hermitage,Carnegie Museum of Natural History,Hermitage,Shuttle Bus,Private,No,Large,Referral,No,Maintenance,Invoiced
8/15/2013,Beaver Falls,Beaver Falls,Independence Hall,None,Mini Bus,Corporate,Yes,Small,Referral,Yes,Maintenance,Personal Credit Card
7/6/2015,Lebanon,Lebanon,Lost River Caverns,Lebanon,Limo,Birthday,No,Large,Referral,Yes,Health Related,Invoiced
8/7/2015,Christian and Missionary Church,Christian and Missionary Church,Private Residence,None,Church Bus,Wedding,Yes,Small,Existing,Yes,None,Check
10/19/2013,Nanticoke,Nanticoke,Philadelphia Museum of Art,Nanticoke,Van - Full Size,Private,No,None,Referral,Yes,Maintenance,Credit
11/4/2014,Latrobe,Latrobe,The Barnes Foundation,Latrobe,Shuttle Bus,Funeral,No,Large,New,Yes,Health Related,Cash
2/6/2015,Latrobe,Latrobe,Dorney Park,Latrobe,Mini Bus,Corporate,No,Medium,Referral,Yes,Maintenance,Other
5/3/2014,Clairton,Clairton,Fairmount Park,Clairton,Van - Mini,Tour,No,None,Existing,Yes,Maintenance,Invoiced
2/24/2015,Greensburg,Greensburg,Kennywood Park,None,Shuttle Bus,Corporate,Yes,Small,Referral,Yes,None,Cash
5/21/2014,Jeannette,Jeannette,Philadelphia Museum of Art,None,Wheelchair Bus,Corporate,Yes,Small,New,Yes,Health Related,Credit
8/6/2013,"Coventry Christian Schools, Pottstown","Coventry Christian Schools, Pottstown","Coventry Christian Schools, Pottstown",Nanticoke,School Bus,Corporate,No,Small,Existing,Yes,Health Related,Invoiced
1/19/2014,Farrell,Farrell,Sesame Place,None,Limo Bus,Corporate,Yes,Small,New,No,Accident,Other
1/4/2014,First Faith Baptist Church,First Faith Baptist Church,Private Residence,None,Church Bus,Athletic,Yes,None,Existing,No,None,Check
6/27/2015,"Downingtown West High School, Downingtown","Downingtown West High School, Downingtown","Downingtown West High School, Downingtown",Hazleton,School Bus,Holiday,No,Large,Referral,No,Personal,Other
11/4/2014,Butler,Butler,Sesame Place,Butler,Limo Bus,Tour,No,Small,New,Yes,Maintenance,Other
7/26/2015,Butler,Butler,Gettysburg National Military Park,None,Limo Bus,Corporate,Yes,Medium,New,Yes,Accident,Cash
10/21/2015,Duquesne,Duquesne,Sesame Place,None,Limo,Corporate,Yes,Large,Referral,Yes,Health Related,Invoiced
1/14/2014,Arnold,Arnold,Philadelphia Zoo,None,Shuttle Bus,Funeral,Yes,None,Referral,Yes,Personal,Personal Credit Card
2/15/2014,Arnold,Arnold,Philadelphia Museum of Art,None,Town Car,Funeral,Yes,Medium,Existing,No,Accident,Cash
10/25/2013,Northampton,Northampton,Philadelphia Museum of Art,None,Wheelchair Bus,Travel/Airport,Yes,Medium,Existing,No,Health Related,Personal Credit Card
5/13/2013,Butler,Butler,Please Touch Museum,None,Wheelchair Bus,Holiday,Yes,Medium,Referral,No,Health Related,Personal Credit Card
2/26/2013,Meadville,Meadville,Carnegie Museum of Natural History,None,Mini Bus,Corporate,Yes,Large,Existing,No,Maintenance,Other
9/12/2013,Monongahela,Monongahela,Independence Hall,Monongahela,Shuttle Bus,Travel/Airport,No,Medium,Referral,No,None,Cash
10/2/2014,Bethlehem,Bethlehem,HersThe Liberty Bell Centerheypark,Bethlehem,Wheelchair Bus,Tour,No,Medium,New,Yes,Maintenance,Invoiced
4/19/2015,Coatesville,Coatesville,Waldameer & Water World,None,Van - Mini,Private,Yes,Medium,Existing,Yes,Maintenance,Invoiced
4/27/2013,Farrell,Farrell,Brandywine River Museum,None,Town Car,College,Yes,Medium,Existing,Yes,Accident,Personal Credit Card
