CoinIn,Age,Type,Theme,Location,Month,Day,Denomination,Event,Weather,Promotion,Coupons,Holiday,Smoking,Promo,coupons,weather
41,13,5,8,4,4,5,3,1,36,2,2,2,1,2,4,32
2143,14,4,22,5,11,1,2,1,29,2,1,1,1,3,4,6
560,18,1,20,9,9,6,2,1,23,2,2,2,2,2,6,37
2067,12,1,4,9,12,2,12,1,31,2,2,2,2,1,6,29
1132,18,1,9,4,3,2,13,1,11,1,1,1,2,6,5,19
1091,15,5,21,2,7,3,13,2,36,1,2,2,2,5,4,9
2152,12,4,15,2,6,6,12,2,38,1,2,1,2,3,3,18
940,11,4,18,3,5,7,9,1,21,1,1,1,1,5,9,17
916,16,2,9,8,3,2,4,1,27,2,1,1,2,3,2,11
157,1,5,10,6,3,1,3,2,25,1,1,2,1,5,3,21
1610,7,4,3,8,5,4,4,1,35,2,1,2,1,1,4,32
193,18,3,11,3,3,7,10,2,12,2,2,2,2,6,5,13
1844,16,3,6,3,11,2,11,2,33,1,2,2,2,2,2,8
1447,4,1,19,9,9,4,8,2,16,2,1,1,1,4,4,2
1600,5,4,18,5,9,5,4,2,21,1,1,2,2,6,6,36
2021,15,5,5,2,9,2,11,1,27,1,2,2,2,2,5,39
1864,14,3,19,3,4,5,8,2,37,1,2,2,1,4,4,15
1340,20,3,6,1,9,6,7,2,32,2,2,1,2,1,4,29
312,16,5,7,8,9,7,9,1,11,1,1,1,2,6,7,19
1829,3,5,5,7,1,4,9,2,8,1,1,2,2,3,6,23
1487,1,5,2,9,8,2,7,2,16,1,1,1,1,5,4,38
702,3,4,10,1,7,6,5,1,29,1,2,2,1,6,9,17
1816,1,3,8,1,6,3,11,1,35,1,1,1,2,3,3,31
464,18,4,5,7,3,3,13,1,6,2,2,1,1,3,4,17
1581,11,4,15,7,11,2,4,1,15,1,2,1,2,1,6,4
1370,1,5,4,9,1,2,7,1,7,2,1,2,1,5,5,31
1222,5,1,13,4,5,7,7,1,7,2,2,2,1,3,3,16
1277,6,1,18,8,11,4,9,1,20,2,2,1,2,4,8,11
1734,2,3,1,4,5,1,3,2,9,2,2,2,1,1,9,18
1485,20,3,15,7,3,6,14,1,18,1,2,2,2,6,2,28
2006,20,1,10,5,4,3,12,1,38,2,1,2,1,1,8,28
2075,2,2,4,2,11,2,10,1,16,1,1,1,2,5,2,30
522,9,3,13,2,6,4,8,1,29,1,2,2,1,6,3,8
483,19,3,9,7,8,2,14,2,39,1,2,2,1,2,7,27
1633,2,5,20,4,8,7,7,1,37,1,2,1,2,3,3,19
1588,17,5,9,9,2,4,9,2,18,1,1,2,2,3,2,37
1617,5,4,4,7,10,5,9,2,21,2,1,1,1,1,5,12
768,8,4,13,1,10,3,14,1,31,2,2,2,2,2,7,3
1565,16,1,6,5,9,3,8,2,18,2,1,2,2,2,6,11
591,16,3,8,5,5,4,5,1,18,2,2,2,2,4,7,16
1605,12,3,11,8,9,5,5,1,20,2,1,2,2,1,3,29
845,6,3,15,6,10,7,5,2,31,1,2,1,1,1,4,25
1666,18,5,6,6,6,2,5,2,18,1,2,1,2,1,7,8
973,17,2,22,5,1,6,14,2,22,1,2,2,2,1,5,7
1744,13,5,19,7,1,6,6,1,13,1,1,2,2,4,5,35
743,20,3,1,9,7,1,9,2,40,2,1,1,2,1,9,28
660,7,5,11,6,3,1,5,1,8,2,1,2,2,3,5,18
69,6,3,22,3,11,6,3,1,28,2,2,2,2,3,5,14
132,16,5,19,2,1,1,4,1,32,2,2,2,2,1,8,37
2142,5,2,8,7,3,7,7,1,9,1,1,1,2,2,9,22
586,15,1,10,2,1,2,3,2,24,1,2,1,2,4,5,38
985,3,5,9,8,11,3,2,1,35,2,1,1,2,6,7,4
350,2,4,1,2,9,1,11,2,33,2,2,2,2,2,5,20
357,6,1,17,8,12,4,4,2,11,1,2,1,1,3,4,15
253,16,2,7,7,8,7,7,2,8,2,2,1,2,5,6,34
1612,4,4,3,3,5,3,3,2,12,2,2,1,1,5,7,18
1268,9,1,18,3,4,4,6,1,8,2,1,1,1,3,3,28
1323,2,1,8,2,11,6,3,2,38,2,1,1,1,6,9,31
1033,16,5,10,2,6,5,8,2,39,1,2,2,1,2,6,38
161,11,3,14,8,6,1,5,2,27,2,1,2,1,1,9,17
673,8,3,6,3,8,6,9,2,40,2,1,2,2,4,3,17
2099,13,1,7,7,1,6,9,1,32,2,2,2,1,2,9,4
258,13,2,17,1,4,1,12,1,36,2,2,2,2,1,8,4
1789,4,4,13,6,2,2,7,1,18,2,2,1,1,3,2,21
1575,1,4,18,8,7,3,4,2,32,2,1,2,1,2,5,15
250,13,2,22,9,8,5,5,1,2,1,1,1,1,2,6,8
796,20,4,5,9,2,2,7,1,17,1,1,2,1,2,8,32
1245,15,4,21,8,5,5,12,1,31,1,1,2,1,3,3,25
2162,7,3,5,1,7,7,5,1,36,2,1,1,2,5,8,13
505,20,1,8,1,7,7,5,2,7,2,1,1,1,4,6,6
689,12,3,19,4,4,1,6,1,33,1,2,2,2,2,7,19
865,20,1,8,8,10,5,8,1,32,2,1,2,2,5,6,5
730,5,5,16,4,8,6,5,1,34,2,2,2,1,6,3,24
546,9,5,11,5,5,5,6,2,31,2,2,1,1,1,3,32
1796,20,2,15,8,5,7,8,1,31,1,1,2,2,6,2,37
1154,18,3,10,5,11,3,9,2,5,2,1,1,1,4,5,34
1850,2,1,6,9,10,2,13,2,18,1,2,2,2,3,4,25
515,16,4,16,4,5,6,2,1,40,1,2,1,1,2,3,5
509,6,2,22,7,6,2,2,1,3,1,1,1,1,2,5,23
354,10,5,2,2,3,1,7,1,31,2,1,2,2,6,7,28
82,14,1,11,6,2,7,7,1,8,1,1,1,2,1,9,6
124,14,1,22,5,8,1,2,1,15,2,1,2,2,1,8,25
107,1,1,3,8,5,2,2,1,2,1,2,2,2,5,5,10
634,6,3,16,5,3,2,6,2,1,2,1,1,1,1,8,31
298,9,4,18,8,5,1,10,1,36,1,1,1,2,4,2,10
1458,3,2,7,7,6,6,8,1,2,2,1,1,1,3,8,18
334,7,4,11,3,2,4,9,2,4,1,1,2,1,3,6,22
351,8,3,22,2,2,5,8,2,22,2,2,1,2,3,6,38
155,18,4,3,7,7,1,7,2,10,2,2,1,1,3,4,20
1190,16,4,5,1,12,2,13,1,22,2,2,1,2,3,8,6
1689,11,1,13,7,8,4,14,2,36,2,1,2,1,4,5,19
287,18,4,18,6,4,7,9,2,39,1,1,1,1,4,7,4
461,16,4,11,4,11,5,5,1,24,1,2,2,2,4,3,28
1390,11,1,8,6,4,2,7,2,37,2,2,1,2,2,8,32
469,4,1,3,2,6,4,9,2,11,1,1,2,1,2,9,22
1665,11,1,4,2,10,6,11,1,20,2,2,1,1,4,9,35
1250,7,2,19,6,2,1,7,2,6,1,2,1,1,1,2,39
948,14,1,11,3,5,6,10,2,4,1,1,1,1,2,7,39
1249,4,3,9,7,3,2,5,1,9,2,2,2,1,4,3,21
1130,19,4,7,8,10,1,14,2,32,1,2,2,2,5,3,3
922,12,3,5,9,11,1,2,1,11,2,1,1,1,2,2,17
1613,4,5,17,5,10,3,4,2,13,2,2,1,2,3,6,8
1054,9,5,18,5,11,4,7,1,8,2,1,1,1,5,7,22
2058,17,5,5,8,4,7,4,1,40,1,2,2,2,1,4,26
495,15,5,9,6,8,2,4,2,30,1,2,2,2,3,8,18
866,14,5,12,2,10,4,10,2,25,2,2,2,2,2,5,31
2051,17,2,2,9,5,5,10,1,30,1,1,1,1,4,8,35
422,4,3,15,8,5,7,11,2,11,1,2,2,1,2,6,4
1387,17,4,2,2,6,6,6,1,17,1,1,1,2,5,2,5
663,7,5,19,3,6,3,4,1,10,2,2,1,1,1,3,9
2141,8,4,16,6,4,4,10,2,25,2,2,2,2,1,7,29
641,12,4,13,3,10,3,12,2,9,1,2,1,1,5,5,29
1464,4,2,9,1,11,5,7,1,19,1,1,2,1,1,4,23
528,16,1,13,4,7,2,12,2,22,1,1,2,1,5,8,29
2005,13,5,2,3,12,3,7,2,7,2,1,1,1,5,4,6
35,8,3,5,2,9,3,12,2,6,2,2,1,2,1,6,4
58,5,1,17,2,10,6,6,1,4,1,1,2,1,2,7,30
223,9,1,7,7,10,3,12,2,31,2,1,1,1,5,4,6
91,9,3,19,7,6,7,8,2,26,1,2,2,2,5,8,10
1307,10,1,22,2,11,5,9,2,2,2,1,2,2,6,4,25
865,16,2,2,3,4,5,6,1,3,1,2,1,2,1,6,4
974,13,4,18,6,1,7,13,1,32,1,1,1,2,5,5,33
977,6,2,19,5,7,5,10,2,30,1,1,2,1,1,4,11
2052,18,1,1,2,10,5,5,2,15,1,1,1,1,4,7,22
1553,1,3,4,2,8,4,10,2,31,1,2,2,1,3,9,8
1956,1,5,15,8,5,6,2,1,11,1,2,2,2,6,3,27
1245,20,1,2,4,11,2,6,1,16,1,2,1,1,4,4,11
186,12,4,8,8,4,6,13,2,22,2,1,1,2,5,5,15
1627,16,4,14,3,7,6,6,2,13,1,1,1,1,6,9,14
18,14,3,7,9,4,1,11,2,26,1,2,1,2,5,2,24
382,5,5,13,2,8,5,11,2,34,1,1,1,1,1,9,2
1363,1,1,12,1,5,4,2,1,3,1,2,2,1,3,9,23
1684,20,3,11,1,7,6,10,2,10,2,2,1,2,3,5,2
189,2,5,20,2,9,1,10,1,21,2,2,1,1,2,9,22
100,11,3,8,2,6,4,5,1,2,1,1,2,2,5,8,16
1353,19,2,16,9,2,2,9,1,36,2,2,2,1,2,6,7
1487,11,3,10,9,11,1,5,1,6,2,1,2,1,5,4,30
1655,9,4,15,5,9,5,13,1,40,1,2,1,2,4,8,5
1019,6,5,9,9,7,3,9,2,37,2,2,1,1,3,5,33
1716,1,4,7,5,5,4,12,1,12,1,1,1,2,4,9,10
746,9,1,3,6,9,5,9,2,36,2,1,1,2,5,3,15
2162,17,1,18,3,7,1,9,1,2,1,1,2,2,4,3,27
1454,13,1,5,5,11,5,4,2,28,1,1,1,2,2,3,16
1657,13,3,20,8,5,4,10,1,16,1,1,1,1,4,5,15
292,8,1,11,4,3,7,12,2,3,2,1,2,2,5,6,20
1029,11,5,21,4,5,7,10,2,7,2,1,2,2,1,9,6
1201,18,2,15,8,12,6,8,2,7,1,1,1,1,4,5,31
618,2,2,10,6,5,3,11,2,13,1,2,2,2,1,2,24
878,4,1,1,5,2,5,11,1,10,2,2,1,1,2,8,6
349,12,3,13,6,5,7,8,2,39,1,1,2,2,5,4,11
311,18,5,4,9,8,1,4,1,24,2,1,1,2,4,9,15
1649,5,3,14,2,7,7,6,2,8,1,2,1,2,6,8,1
2119,8,4,20,5,1,2,9,2,27,2,2,1,1,3,6,38
781,4,5,4,9,4,2,4,1,22,1,1,2,1,3,4,20
1749,1,5,20,5,10,2,3,1,11,1,2,2,2,2,2,19
21,1,4,10,4,3,1,8,2,37,1,2,2,1,3,4,12
2072,3,2,9,4,11,3,14,2,8,2,1,1,2,3,5,20
877,5,1,10,5,4,7,2,2,8,2,1,1,2,4,9,14
2177,19,4,15,2,5,2,7,1,28,2,1,2,2,6,4,2
2199,19,1,19,1,12,5,9,1,12,2,1,1,1,1,6,33
842,3,3,15,8,6,3,6,1,33,2,2,1,2,4,3,30
1546,18,1,18,1,6,4,14,2,28,2,1,1,1,2,4,31
816,8,4,12,6,4,7,3,1,18,1,1,2,2,6,8,27
1670,11,2,9,2,12,4,14,2,5,1,1,2,1,1,9,17
712,12,4,15,9,9,4,11,1,20,1,1,2,2,3,5,18
782,4,1,1,6,5,5,9,2,17,2,2,2,1,2,4,22
609,1,3,18,7,12,5,12,2,36,1,1,2,2,1,8,29
1204,12,2,5,8,2,4,6,1,7,1,2,2,1,6,4,23
1339,8,2,16,6,9,7,10,2,17,1,1,1,2,6,4,9
821,12,1,15,5,12,6,4,1,16,2,2,2,1,3,9,35
764,18,1,1,9,12,6,13,1,6,1,1,1,2,4,8,2
1846,14,3,20,6,9,5,12,1,12,1,2,2,2,3,9,17
371,6,5,5,5,7,3,3,2,20,2,2,2,2,1,3,24
1956,19,5,10,5,11,3,12,2,37,1,1,1,1,4,4,12
1357,1,4,21,9,4,4,10,2,9,1,2,1,1,3,9,5
855,7,4,4,9,10,7,6,2,22,2,1,2,1,6,6,5
574,13,4,2,6,12,6,14,1,25,1,1,1,1,4,8,12
1459,1,1,3,7,6,4,7,1,29,1,2,2,1,5,2,36
1782,7,4,22,1,9,2,9,2,15,2,2,1,2,5,4,28
1462,12,4,19,5,6,3,12,2,16,2,1,1,2,6,4,34
981,2,4,17,7,1,5,7,1,4,1,1,2,1,1,8,31
2083,7,4,21,9,6,6,8,2,3,1,1,2,2,4,3,17
207,5,5,16,2,7,6,8,2,10,1,1,2,2,2,7,20
2167,18,3,15,5,9,7,7,2,31,2,1,1,1,1,9,8
286,7,1,2,7,3,3,9,1,17,2,2,2,2,1,8,32
1353,11,4,15,1,4,6,7,1,29,2,1,1,2,3,6,16
1701,15,3,20,3,9,6,12,1,32,2,2,1,1,1,6,20
1756,3,4,19,4,6,5,11,1,11,1,2,1,1,5,3,25
214,18,2,5,7,1,5,5,1,25,2,1,1,1,6,2,26
2105,7,5,11,7,2,2,5,1,32,2,1,1,1,1,7,28
1653,1,3,8,9,6,7,5,1,36,2,2,1,2,4,2,36
2106,16,2,20,5,9,2,13,1,5,1,2,1,1,1,7,20
604,7,1,9,4,12,5,4,1,19,2,1,2,1,4,2,10
1047,5,5,2,1,11,3,3,1,28,2,1,2,1,1,9,33
1016,1,1,7,2,6,4,8,2,16,2,1,1,1,6,6,27
2019,14,4,6,3,7,4,10,1,15,1,1,1,1,3,5,10
1270,19,2,20,6,11,4,10,1,21,2,2,2,2,2,2,21
1639,9,4,20,9,8,1,3,2,19,1,2,1,2,5,2,21
1833,20,3,7,4,5,6,12,2,28,2,1,1,2,2,7,33
1223,20,5,17,1,3,4,9,2,21,2,1,2,1,1,9,4
2004,18,3,12,9,3,7,3,2,11,2,2,2,2,5,5,24
1558,8,2,2,1,4,1,8,2,24,1,1,1,1,2,6,12
414,3,5,21,6,8,5,13,2,10,1,2,2,2,1,2,10
162,19,3,12,8,4,1,9,2,26,1,1,1,1,6,4,2
292,14,2,19,2,2,3,2,1,20,2,2,2,1,4,3,6
1774,19,4,14,4,1,7,3,2,27,2,1,2,1,1,2,27
401,6,5,21,4,7,7,11,1,27,2,2,2,2,2,2,35
1721,3,4,14,3,7,6,10,1,32,2,2,1,1,6,4,5
1586,19,5,16,1,12,7,13,2,39,2,1,2,2,5,3,9
299,12,1,22,4,12,4,9,2,17,1,1,2,2,2,9,12
1912,12,4,17,5,11,6,6,2,26,2,2,2,1,5,2,19
1619,16,5,16,9,8,1,12,1,27,1,1,2,2,1,8,34
13,9,2,4,2,4,4,5,1,29,2,1,1,2,4,4,39
1986,6,5,10,1,11,1,13,2,22,1,1,2,1,4,9,31
1325,12,2,20,5,10,1,7,1,6,2,1,2,1,5,8,17
45,10,5,21,4,4,2,12,2,9,2,1,2,2,3,4,38
1418,4,2,18,5,5,1,7,1,18,2,1,2,2,5,7,22
1631,10,5,17,4,5,6,11,1,19,1,2,1,1,1,4,22
582,3,5,13,6,7,3,12,2,26,1,1,2,2,4,6,15
111,15,4,10,9,1,4,13,2,34,2,1,1,2,4,6,34
1848,1,5,13,3,8,4,13,2,7,2,2,1,2,5,8,13
1834,1,4,16,5,11,7,4,1,6,2,1,2,1,4,3,26
403,6,4,3,5,3,4,6,1,40,2,1,1,1,6,4,21
187,20,2,5,7,5,6,3,2,16,2,1,2,1,1,7,36
188,7,2,14,5,7,1,11,1,1,2,1,2,1,6,9,2
325,16,3,12,6,4,5,5,2,14,1,1,1,1,3,6,15
639,1,3,9,2,5,5,6,2,6,1,2,2,1,5,4,24
1575,7,4,11,4,5,6,4,1,19,1,2,1,1,3,4,9
505,8,4,11,8,3,7,5,1,30,2,2,2,2,6,4,35
92,6,2,1,8,6,6,4,1,29,2,1,1,2,5,2,18
994,3,5,5,6,3,6,2,1,14,1,1,1,1,5,6,14
981,6,4,19,1,8,4,14,1,9,2,1,1,2,4,4,18
712,4,2,17,1,10,1,10,2,25,1,1,1,2,4,8,36
1319,18,3,19,3,3,2,9,2,17,1,2,1,1,5,9,37
2061,9,2,20,3,12,3,13,1,38,1,2,2,1,5,4,27
1973,19,2,16,9,1,2,14,1,15,1,2,2,1,4,9,17
407,6,3,19,9,10,3,7,2,13,2,2,1,1,6,9,32
1612,7,5,15,8,6,2,3,2,1,1,1,1,1,5,5,29
345,9,3,5,5,11,4,6,1,3,1,1,1,2,4,9,22
2033,6,1,15,6,5,1,12,1,20,1,1,1,1,2,3,35
2181,6,2,8,6,6,5,4,2,32,1,1,2,1,5,3,12
178,12,2,8,6,2,3,8,1,36,1,2,1,2,6,4,17
1974,18,1,5,7,6,7,10,2,39,1,1,2,2,2,3,30
42,15,1,12,1,10,2,10,2,18,2,1,2,1,4,2,33
1232,18,1,21,7,2,6,4,2,16,1,1,1,1,1,2,6
635,1,3,16,5,1,4,12,2,4,2,2,2,2,4,5,12
1665,16,3,3,2,9,1,3,2,20,2,2,1,1,2,6,28
1514,7,5,10,3,2,3,6,2,32,1,1,1,2,2,8,20
1808,4,5,10,2,1,7,10,2,5,1,1,2,1,4,8,22
62,16,4,7,6,1,7,3,2,39,2,2,1,2,3,7,30
2181,7,1,22,3,2,1,12,2,27,1,2,1,1,2,5,37
2045,11,3,10,1,3,5,13,1,26,2,1,1,2,4,4,9
2015,1,4,16,2,1,1,12,2,26,1,1,2,1,5,7,20
1247,10,1,1,7,12,2,7,1,14,2,2,1,2,3,9,34
1526,19,3,17,5,2,5,10,1,29,1,1,2,2,3,8,37
2111,12,3,5,7,4,4,11,1,21,1,1,1,1,1,9,11
1409,19,5,9,6,11,1,5,1,1,1,1,1,2,3,7,18
561,17,1,19,4,8,6,5,1,39,2,1,2,2,5,2,23
955,4,2,11,2,9,7,10,2,25,1,2,1,1,6,6,14
1528,14,2,15,6,1,1,8,1,39,1,1,1,2,3,7,11
1448,19,1,19,5,12,5,8,2,14,1,2,2,2,2,9,38
627,10,1,5,2,3,4,5,2,21,2,1,1,1,4,2,33
282,11,1,20,8,5,7,10,1,9,1,1,2,2,4,5,30
2053,20,5,4,3,5,2,9,2,12,2,1,1,1,5,2,28
1274,12,5,17,4,7,3,12,2,2,2,1,2,2,4,3,32
341,2,3,3,2,11,2,5,1,4,2,2,1,1,4,7,30
932,8,3,2,1,5,4,6,2,14,2,2,2,2,5,9,26
289,17,3,16,7,11,6,11,2,17,1,2,1,1,2,4,36
1611,12,3,2,8,2,6,5,1,29,2,1,2,1,5,6,28
1268,14,2,12,1,7,2,8,2,6,2,2,1,1,4,7,22
1756,15,2,13,5,1,5,12,1,6,1,2,2,1,3,2,33
192,12,5,7,2,9,6,13,1,3,1,1,1,1,6,7,14
295,17,4,3,2,7,3,7,1,16,2,1,1,2,4,9,37
1386,3,4,11,2,1,2,12,2,19,1,2,2,1,6,9,4
833,19,1,8,5,12,1,6,2,29,1,2,1,2,4,2,18
2175,17,1,22,2,5,5,13,2,21,2,2,1,1,3,7,8
2098,11,4,10,3,10,1,11,2,21,1,2,1,2,5,2,15
2035,5,4,15,1,2,7,12,2,15,1,1,1,2,5,6,34
645,13,1,8,2,10,1,8,2,3,1,1,1,1,3,8,30
1265,19,1,8,7,12,6,2,2,24,2,1,1,1,6,8,13
953,2,5,15,2,11,1,11,1,2,1,2,2,2,6,3,19
2196,4,4,15,4,2,7,14,2,39,1,2,2,1,6,5,6
605,16,3,15,9,4,4,7,1,8,1,2,1,2,2,4,38
101,4,1,16,4,9,2,13,2,11,2,1,1,2,3,2,8
2118,8,1,17,4,12,5,13,2,39,2,2,2,1,1,4,39
1656,17,3,3,9,9,2,5,2,17,1,1,1,1,5,2,4
1611,1,1,11,6,2,7,12,2,22,1,2,2,2,5,9,22
1572,13,1,17,4,5,6,6,1,35,2,1,1,2,1,9,5
1422,7,3,9,4,9,3,10,2,3,2,1,1,1,4,2,14
1480,8,4,6,3,12,6,8,2,3,2,1,2,1,5,9,21
827,2,4,22,8,4,2,11,2,11,2,2,1,2,1,2,29
1085,13,2,7,7,5,5,4,2,40,1,2,2,1,6,3,9
1022,12,1,8,3,1,1,2,1,36,1,1,2,2,2,8,16
1050,4,5,1,9,2,5,13,1,31,2,2,2,1,4,5,16
784,4,1,19,4,8,2,7,2,1,2,1,1,2,6,6,14
6,7,1,19,4,9,2,5,1,34,1,1,2,2,4,9,24
2050,12,1,10,6,5,2,6,1,21,1,2,2,1,5,8,35
112,16,2,9,3,7,2,5,2,25,1,1,2,1,5,7,35
1445,6,1,18,6,1,1,14,2,31,1,2,1,2,4,5,24
633,1,3,21,7,5,2,12,1,13,1,2,1,2,1,6,35
494,8,1,13,3,10,3,13,2,34,2,1,2,1,5,9,18
1812,15,4,16,3,1,7,7,2,22,1,1,2,2,2,5,11
185,2,3,11,8,9,5,14,2,26,1,1,1,1,4,9,11
611,13,3,9,9,9,4,5,2,5,1,2,1,1,1,6,26
1377,2,4,4,4,10,1,13,1,4,2,1,1,1,5,5,33
365,8,4,10,6,5,7,4,2,9,1,2,2,1,3,9,34
2081,15,4,21,5,10,5,8,1,2,2,1,1,2,3,4,3
1803,16,1,2,1,1,4,7,2,32,2,2,1,1,1,9,3
1081,2,5,10,4,5,4,9,1,25,2,1,2,2,1,9,17
1887,9,2,5,5,9,1,2,1,28,1,2,2,2,4,5,13
2015,2,4,12,6,8,7,6,1,14,2,1,2,1,4,2,38
1486,18,3,17,5,7,7,5,2,5,2,2,2,1,2,7,24
502,2,5,3,5,6,3,10,2,9,2,1,2,1,5,8,27
161,14,1,19,7,4,5,10,1,28,2,2,1,2,2,8,27
587,1,3,21,1,1,1,2,1,16,1,2,1,2,4,5,11
787,20,5,18,5,10,7,14,1,30,2,1,1,2,6,8,24
1955,14,5,5,2,2,1,3,2,8,1,1,2,2,1,2,1
36,16,1,6,6,3,3,10,2,7,1,1,1,2,3,9,30
1431,8,2,9,3,7,4,10,2,2,1,1,1,1,3,3,21
742,17,1,21,1,10,5,7,1,24,2,1,2,1,2,4,29
1693,12,2,12,3,3,7,3,2,23,1,2,1,1,5,2,13
397,7,5,16,9,8,6,8,1,27,1,1,2,1,4,8,33
218,20,3,21,8,8,2,2,1,2,1,2,2,2,2,6,22
29,11,4,16,3,8,3,12,1,28,2,1,2,1,2,5,20
210,5,2,22,7,5,3,11,1,17,1,1,1,2,5,3,20
2033,13,4,4,1,5,6,2,2,24,1,2,1,2,1,7,20
1797,5,5,3,9,10,4,6,2,9,2,2,2,2,5,5,39
1635,4,3,11,8,1,6,13,1,35,1,2,1,2,4,6,21
1613,1,2,13,1,9,6,8,2,19,1,2,1,2,2,5,31
109,6,1,10,6,2,2,2,1,15,1,2,1,1,4,4,27
1587,3,5,2,8,1,7,12,1,16,2,1,2,2,3,3,24
1966,18,2,1,4,8,4,2,2,28,1,2,2,2,5,2,2
1761,2,3,2,4,3,7,3,1,15,1,1,2,2,3,4,35
1643,1,4,22,1,6,5,3,1,4,1,2,1,2,5,5,24
1323,7,1,2,7,12,5,7,2,30,1,1,1,2,5,6,25
1724,19,5,3,8,2,1,9,1,12,2,1,2,1,1,3,23
1096,7,4,15,6,6,2,5,1,5,1,2,1,2,4,3,7
695,6,2,15,2,4,1,8,1,19,2,2,2,2,6,2,10
1135,13,3,19,3,9,3,14,1,14,1,1,2,1,2,8,20
1379,9,5,4,7,11,3,14,2,36,1,1,2,1,4,3,35
656,2,5,13,9,11,7,9,2,12,1,2,2,1,6,7,1
435,6,3,5,9,5,6,4,1,1,2,1,1,2,6,9,36
1906,15,1,5,4,1,7,14,1,10,2,2,2,2,3,8,17
968,9,1,1,9,10,6,8,2,7,2,2,2,1,1,2,24
1561,5,1,13,2,9,6,8,2,33,1,1,2,2,2,9,7
294,4,2,8,4,1,3,11,1,11,2,1,2,2,4,9,31
134,12,3,10,9,5,4,8,2,32,2,1,1,1,3,2,19
2073,16,2,15,6,11,6,10,2,34,1,2,1,2,2,3,4
1775,9,5,14,9,10,1,5,2,31,1,2,1,2,1,9,35
843,8,2,12,5,12,1,14,2,31,1,2,1,1,6,8,30
130,19,2,11,1,3,2,12,2,10,2,1,2,2,5,8,8
2170,11,1,17,1,11,6,6,1,11,2,2,1,2,3,9,34
1381,8,5,7,2,2,5,12,2,8,1,2,1,2,5,7,17
1386,17,1,1,6,7,5,6,2,28,2,2,1,2,3,8,37
2031,16,1,18,1,10,7,8,2,15,1,2,1,2,4,4,36
988,2,2,19,9,1,5,4,1,32,2,2,2,1,4,7,32
2130,13,5,6,6,10,4,9,2,23,2,2,1,1,4,4,32
1387,6,1,13,6,4,3,14,2,15,1,1,2,2,6,9,37
1287,12,3,10,8,12,1,12,2,17,1,2,2,1,1,5,13
112,19,1,3,9,6,7,10,2,21,2,1,2,2,3,5,37
1131,19,2,22,1,1,1,9,1,39,2,2,1,1,3,7,12
183,1,5,19,7,2,4,13,1,2,2,2,2,1,5,3,20
68,10,4,9,2,1,7,11,1,39,1,1,1,1,5,8,15
1435,10,4,14,9,2,5,10,2,7,2,1,1,2,1,7,28
503,5,4,10,2,6,4,11,1,8,1,1,2,1,2,4,39
606,15,1,21,6,4,4,5,1,15,1,1,1,1,3,8,16
399,6,3,3,8,1,4,4,1,16,1,2,2,2,3,3,16
563,16,1,4,6,1,5,14,1,7,1,2,1,2,1,3,31
1946,6,1,10,4,11,1,10,2,25,1,2,1,1,2,7,21
568,16,4,5,4,5,4,2,2,3,1,2,2,1,3,2,33
1037,13,1,1,9,6,2,2,2,6,2,2,1,2,1,2,4
269,20,3,11,3,2,5,12,2,30,1,2,1,2,4,5,25
1605,12,3,12,6,11,5,12,1,6,1,2,1,2,3,6,26
185,8,4,11,4,7,2,10,2,4,1,2,2,2,4,6,36
1871,17,3,22,1,2,6,7,2,34,2,2,2,1,5,4,34
1353,18,1,9,8,6,5,11,2,36,2,2,2,2,3,8,33
1269,2,4,10,8,2,1,8,2,1,1,2,2,1,1,5,39
1583,5,5,14,3,4,4,13,1,9,2,2,1,2,1,7,31
1213,5,2,1,7,6,5,9,2,33,1,1,1,1,4,4,13
313,19,2,10,5,5,3,10,1,7,1,2,2,2,3,8,20
792,7,2,12,1,6,3,4,2,33,1,2,1,2,5,8,34
783,10,4,18,1,10,3,2,1,39,1,1,1,2,4,5,25
267,20,1,14,3,12,6,14,1,11,1,1,1,2,6,8,25
1012,1,1,22,6,12,3,5,1,24,1,2,1,1,2,9,4
291,3,2,8,9,11,6,9,2,22,2,1,2,2,1,8,26
1994,10,2,8,1,2,7,8,2,3,1,1,1,2,4,4,1
417,14,5,1,9,1,6,14,1,39,1,1,1,1,3,9,14
2111,17,3,20,7,12,7,11,2,22,1,2,1,1,1,6,16
1878,3,2,10,1,10,5,11,2,25,1,2,2,2,4,4,9
443,1,1,20,2,1,7,10,1,7,2,1,1,2,3,3,15
1537,10,3,7,3,3,4,2,2,3,1,1,2,1,6,6,6
2029,1,1,18,2,2,1,12,1,20,1,1,2,1,5,2,34
2199,8,3,9,9,2,7,11,2,9,2,1,2,2,3,6,33
245,8,2,6,7,1,3,6,1,23,2,1,2,2,5,9,15
998,1,5,20,3,11,1,11,2,12,1,1,1,1,1,4,30
1713,10,1,13,5,9,2,12,1,16,1,2,2,2,6,3,20
2069,18,3,8,5,10,4,9,1,32,1,2,2,1,3,4,32
795,6,4,6,9,5,3,9,2,12,2,1,1,1,2,8,18
96,5,4,19,8,6,7,8,2,4,1,2,1,2,4,7,37
1209,20,3,12,6,12,2,3,1,31,1,1,2,2,1,9,32
1491,8,5,3,8,6,2,9,2,5,2,2,2,1,4,9,10
1573,6,3,14,2,3,4,7,1,19,2,1,2,1,4,7,39
621,20,5,21,8,7,3,6,1,35,2,2,1,1,5,2,5
